,basy_yljgid,basy_caption,basy_dept_adrresscode,basy_yydj
4438,JG_510000187650,泸州纳溪骏安医院,510503,一级乙等
4465,JG_510000187520,成都爱迪眼科医院,510105,三级甲等
4475,JG_510000187848,犍为昌达医院,511123,一级甲等
4489,JG_510000007604,乐山市金口河区金河镇卫生院,511113,未评级未评等
4490,JG_510000025114,泸县曹市寿康医院,510521,一级未评等
4502,JG_510000005132,米易县得石镇中心卫生院,510421,未评级未评等
4504,JG_510000901987,都江堰南桥医院,510181,一级未评等
4509,JG_510000011886,安岳县拱桥乡卫生院,512021,未评级未评等
4520,JG_510000003268,达州市中西医结合医院,511702,三级甲等
4631,JG_510000009362,宜宾市叙州区合什镇中心卫生院,511504,未评级未评等
4637,JG_510000173724,邛崃品范医院,510183,一级未评等
4648,JG_510000913852,成都西部痛风风湿医院（成都西部痛风风湿医院互联网医院）,510105,二级未评等
4649,JG_510000930145,南充怀康精神病专科医院,511304,一级未评等
4650,JG_510000X77070,成都天使儿童医院,510107,二级未评等
4659,JG_510000011392,通江县长坪镇卫生院,511921,未评级未评等
4662,JG_510000176720,安岳普爱医养医院瓦店分院,512021,一级未评等
4666,JG_510000009922,武胜县万隆镇中心卫生院,511622,未评级未评等
4679,JG_510000006898,苍溪县永宁镇卫生院,510824,未评级未评等
4683,JG_510000177038,成都市龙泉驿区第二人民医院,510112,二级甲等
4708,JG_510000009282,宜宾市翠屏区安阜社区卫生服务中心,511502,未评级未评等
4714,JG_510000203930,宜宾爱尔优视眼科医院,511504,二级未评等
4715,JG_510000009752,广安市广安区悦来中心卫生院,511602,未评级未评等
4717,JG_510000913681,乐山岷川医院,511102,未评级未评等
4718,JG_510000003780,甘孜藏族自治州妇幼保健计划生育服务中心,513301,二级甲等
4719,JG_510000006664,旺苍县高阳镇卫生院,510821,未评级未评等
4720,JG_510000003998,宁南县中医医院,513427,三级乙等
4749,JG_510000903305,叙永海内胜中医医院,510524,一级未评等
4762,JG_510000159840,成都爱尔眼科医院,510107,三级乙等
4777,JG_510000X13524,成都顾连锦宸康复医院,510108,三级未评等
4788,JG_510000013288,木里县沙湾乡卫生院,513422,未评级未评等
4790,JG_510000007524,乐山市市中区大佛街道社区卫生服务中心,511102,未评级未评等
4799,JG_510000005852,绵阳高新区永兴镇中心卫生院,510771,未评级未评等
4806,JG_510000002274,旺苍县白水镇静乐寺卫生院,510821,未评级未评等
4811,JG_510000012054,简阳市宏缘镇卫生院,510185,未评级未评等
4822,JG_510000203364,蓬安怡欣医院,511323,一级未评等
4824,JG_510000009006,眉山市东坡区永寿镇卫生院,511402,未评级未评等
4835,JG_510000001572,自贡市贡井区妇幼保健院,510303,一级甲等
4836,JG_510000003690,理县人民医院,513222,二级甲等
4843,JG_510000000946,四川省肿瘤医院,510107,三级甲等
4884,JG_510000176444,成都市温江区万春镇中心卫生院,510115,未评级未评等
4886,JG_510000183210,南充爱尔麦格眼科医院,511302,未评级未评等
4887,JG_510000004042,甘洛县妇幼保建计划生育服务中心,513435,二级乙等
4888,JG_510000009936,武胜县鼓匠乡卫生院,511622,未评级未评等
4893,JG_510000013314,盐源县长柏镇卫生院,513423,未评级未评等
4894,JG_510000003968,德昌县人民医院,513424,三级乙等
4963,JG_510000003468,雅安市人民医院（雅安市人民医院互联网医院）,511802,三级甲等
5101,JG_510000005732,广汉市三星堆镇中心卫生院,510681,未评级未评等
5122,JG_510000007294,内江市东兴区中医医院,511011,二级甲等
5141,JG_510000001476,彭州颐康医院,510182,一级未评等
5149,JG_510000007168,射洪市沱牌中心卫生院,510981,未评级未评等
5159,JG_510000004702,彭州市濛阳街道三界社区卫生服务中心,510182,未评级未评等
5166,JG_510000002290,青川县人民医院,510822,二级甲等
5189,JG_510000008734,仪陇县瓦子镇卫生院,511324,未评级未评等
5190,JG_510000172646,阆中骨科医院,511381,一级甲等
5193,JG_510000009594,珙县罗渡苗族乡卫生院,511526,未评级未评等
5194,JG_510000905085,蓬安中山骨科医院,511323,二级未评等
5195,JG_510000003072,宜宾市叙州区妇幼保健计划生育服务中心,511504,二级甲等
5215,JG_510000006196,绵阳市安州区雎水镇卫生院,510705,未评级未评等
5219,JG_510000009230,丹棱县仁美镇卫生院,511424,未评级未评等
5224,JG_510000006076,盐亭县莲花湖乡卫生院,510723,未评级未评等
5232,JG_510000004318,成都市新都区桂湖街道城西社区卫生服务中心,510114,未评级未评等
5240,JG_510000009474,长宁县花滩镇中心卫生院,511524,未评级未评等
5249,JG_510000014248,甘洛县新市坝镇卫生院,513435,未评级未评等
5250,JG_510000004834,崇州市观胜镇卫生院,510184,未评级未评等
5258,JG_510000005718,广汉市汉州街道社区卫生服务中心,510681,未评级未评等
5263,JG_510000201978,昭觉县中彝医院,513431,未评级未评等
5264,JG_510000X06926,泸州爱尔眼科医院,510502,二级未评等
5265,JG_510000011348,通江县铁佛镇双泉卫生院,511921,未评级未评等
5268,JG_510000011984,成都东部新区福田社区卫生服务中心,510197,未评级未评等
5269,JG_510000011460,南江县八庙镇卫生院,511922,未评级未评等
5272,JG_510000005674,中江县城南社区卫生服务中心,510623,未评级未评等
5289,JG_510000002146,盐亭县中医医院,510723,二级甲等
5305,JG_510000003622,资阳雁江世明医院,512002,一级未评等
5306,JG_510000010304,宣汉县庙安镇卫生院,511722,未评级未评等
5315,JG_510000004260,成都市青白江区龙王镇卫生院,510113,未评级未评等
5327,JG_510000013772,布拖县乐安镇中心卫生院,513429,未评级未评等
5328,JG_510000901936,彭州茂康中医医院,510182,未评级未评等
5337,JG_510000009864,岳池县齐福镇卫生院,511621,未评级未评等
5338,JG_510000004638,都江堰市幸福街道社区卫生服务中心,510181,未评级未评等
5348,JG_510000008854,阆中市飞凤镇卫生院,511381,未评级未评等
5349,JG_510000003956,木里藏族自治县人民医院,513422,二级甲等
5374,JG_510000001198,成都市新都区中医医院,510114,三级甲等
5460,JG_510000X44746,邻水安康医院,511623,二级未评等
5494,JG_510000903844,绵阳耳鼻喉医院,510771,二级甲等
5497,JG_510000004820,崇州市街子镇卫生院,510184,未评级未评等
5518,JG_510000013692,宁南县石梨镇卫生院（石梨镇妇幼保健计划生育服务站）,513427,未评级未评等
5520,JG_510000006626,旺苍县黄洋镇卫生院,510821,未评级未评等
5523,JG_510000931304,古蔺鸣兴精神病医院,510525,二级未评等
5530,JG_510000900132,盐亭县精神病医院,510723,未评级未评等
5532,JG_510000008060,南充市高坪区都京社区卫生服务中心,511303,未评级未评等
5552,JG_510000009484,长宁县铜鼓镇中心卫生院,511524,未评级未评等
5563,JG_510000001280,成都市双流区妇幼保健院,510116,三级甲等
5594,JG_510000004924,大安区牛佛中心卫生院,510304,未评级未评等
5612,JG_510000011230,巴州区玉堂街道凌云社区卫生服务中心,511902,未评级未评等
5613,JG_510000931248,成都长江紫东老年病医院,510112,二级未评等
5614,JG_510000013282,木里藏族自治县倮波乡卫生院,513422,未评级未评等
5616,JG_510000170574,彭州仁河医院,510182,一级未评等
5624,JG_510000148096,华康肾病医院,510321,二级未评等
5638,JG_510000003872,理塘县妇幼保健计划生育服务中心,513334,二级乙等
5639,JG_510000010584,渠县鲜渡镇卫生院,511725,未评级未评等
5647,JG_510000005530,德阳市旌阳区孝感社区卫生服务中心,510603,未评级未评等
5655,JG_510000004670,都江堰市灌口平义社区卫生服务中心,510181,未评级未评等
5657,JG_510000007206,射洪市瞿河镇卫生院,510981,未评级未评等
5663,JG_510000003992,会东县中医医院,513426,二级甲等
5674,JG_510000004868,崇州市崇庆街道社区卫生服务中心,510184,未评级未评等
5682,JG_510000011080,天全县仁义镇中心卫生院,511825,未评级未评等
5683,JG_510000005934,三台县永明镇卫生院,510722,未评级未评等
5701,JG_510000014438,雷波县瓦岗镇卫生院,513437,未评级未评等
5702,JG_510000002076,绵阳肿瘤医院,510703,二级甲等
5737,JG_510000004694,彭州市通济镇卫生院,510182,未评级未评等
5756,JG_510000006892,苍溪县桥溪乡卫生院,510824,未评级未评等
5761,JG_510000005270,龙马潭区小市街道社区卫生服务中心,510504,未评级未评等
5805,JG_510000010248,宣汉县普光镇双河中心卫生院,511722,未评级未评等
5834,JG_510000001244,金堂雨泽老年病医院,510121,一级乙等
5836,JG_510000917737,达川区杨柳街道社区卫生服务中心,511703,未评级未评等
5837,JG_510000001328,成都市郫都区第二人民医院,510117,二级甲等
5904,JG_510000006496,广元市利州区上西街道社区卫生服务中心,510802,未评级未评等
5907,JG_510000010808,雅安市雨城区碧峰峡镇中心卫生院,511802,未评级未评等
5908,JG_510000013116,稻城县赤土乡卫生院,513337,未评级未评等
5909,JG_510000001690,攀枝花市铁路医院,510411,一级甲等
5916,JG_510000008234,南部县南隆社区卫生服务中心,511321,未评级未评等
5925,JG_510000007302,内江市东兴区双桥镇卫生院,511011,未评级未评等
5941,JG_510000161058,乐至珑腾医院,512022,一级未评等
5963,JG_510000009620,筠连县蒿坝镇民族中心卫生院,511527,未评级未评等
5967,JG_510000002452,内江鑫康济众医院,511002,一级甲等
5971,JG_510000005360,合江县真龙镇卫生院,510522,未评级未评等
5993,JG_510000003582,南江县中医医院,511922,三级乙等
6044,JG_510000008248,南部县大富乡卫生院,511321,未评级未评等
6045,JG_510000200400,崇州蜀州颈腰病医院,510184,二级甲等
6062,JG_510000010590,渠县定远镇卫生院,511725,未评级未评等
6085,JG_510000002216,江油让水医院,510781,未评级未评等
6086,JG_510000005448,古蔺县金兰街道社区卫生服务中心,510525,未评级未评等
6113,JG_510000009184,眉山市彭山区观音街道彭溪社区卫生服务中心,511403,未评级未评等
6129,JG_510000159932,井研县研城街道社区卫生服务中心,511124,未评级未评等
6154,JG_510000008324,南部县神坝镇卫生院,511321,未评级未评等
6157,JG_510000901195,南江仁爱医院,511922,二级乙等
6158,JG_510000010144,达州市达川区米城乡卫生院,511703,未评级未评等
6161,JG_510000008610,仪陇县复兴中心卫生院,511324,未评级未评等
6177,JG_510000168590,悦好医学美容医院,510106,未评级未评等
6178,JG_510000166606,内江大芊医院,511011,一级甲等
6183,JG_510000014170,越西县中所镇中心卫生院,513434,未评级未评等
6185,JG_510000188000,宜宾和美妇产医院,511504,二级未评等
6186,JG_510000008560,蓬安县银汉镇卫生院,511323,未评级未评等
6191,JG_510000005750,什邡市马祖中心卫生院,510682,未评级未评等
6227,JG_510000930673,阆中益民医院,511381,未评级未评等
6228,JG_510000009160,眉山市彭山区江口街道社区卫生服务中心,511403,未评级未评等
6245,JG_510000011634,平昌县江口中心卫生院坦溪分院,511923,未评级未评等
6249,JG_510000000820,成都市第八人民医院,510106,三级未评等
6262,JG_510000007622,犍为县双溪镇卫生院,511123,未评级未评等
6278,JG_510000011190,巴中市恩阳区玉山镇三星卫生院,511903,未评级未评等
6279,JG_510000907673,南充嘉陵安康医院,511304,一级乙等
6288,JG_510000007066,遂宁市安居区分水镇卫生院,510904,未评级未评等
6298,JG_510000900789,南部盛泰医院,511321,一级未评等
6489,JG_510000003882,乡城县藏医院,513336,二级甲等
6490,JG_510000900002,泸州民心综合医院,510502,一级未评等
6506,JG_510000007878,马边彝族自治县雪口山镇卫生院,511133,未评级未评等
6520,JG_510000010002,邻水县八耳镇卫生院,511623,未评级未评等
6521,JG_510000007510,乐山市市中区牟子镇卫生院,511102,未评级未评等
6547,JG_510000009686,屏山县新安镇卫生院,511529,未评级未评等
6580,JG_510000160042,威远民康医院,511024,一级甲等
6581,JG_510000010292,宣汉县南坪镇卫生院,511722,未评级未评等
6585,JG_510000011342,通江县洪口中心卫生院,511921,未评级未评等
6594,JG_510000006650,旺苍县盐河镇卫生院万家分院,510821,未评级未评等
6595,JG_510000916326,遂宁船山诚康精神病医院,510903,未评级未评等
6599,JG_510000005462,古蔺县永乐街道社区卫生服务中心,510525,未评级未评等
6600,JG_510000007238,大英县蓬莱镇通仙卫生院,510923,未评级未评等
6601,JG_510000006098,盐亭县永泰镇卫生院,510723,未评级未评等
6620,JG_510000001456,彭州思文医院,510182,一级未评等
6623,JG_510000170926,南充嘉陵国济医院,511304,一级乙等
6642,JG_510000924925,渠县惠铭医院,511725,一级未评等
6645,JG_510000007250,内江市市中区凌家镇中心卫生院,511002,未评级未评等
6648,JG_510000171662,泸州江阳宜民医院,510502,一级未评等
6672,JG_510000168836,仪陇德新医院,511324,二级乙等
6692,JG_510000923163,成都成华护润德护理院,510108,未评级未评等
6694,JG_510000011772,安岳县岳阳镇中心卫生院,512021,未评级未评等
6696,JG_510000006110,盐亭县云溪镇中心卫生院,510723,未评级未评等
6697,JG_510000009356,宜宾市叙州区凤仪乡卫生院,511504,未评级未评等
6704,JG_510000011402,通江县火炬镇卫生院,511921,未评级未评等
6708,JG_510000008286,南部县永红乡卫生院,511321,未评级未评等
6712,JG_510000169692,射洪市太和街道城东社区卫生服务中心,510981,未评级未评等
6716,JG_510000X97434,资阳雁江济仁医院,512002,一级未评等
6726,JG_510000004952,自贡市沿滩区联络镇中心卫生院,510311,未评级未评等
6749,JG_510000006930,苍溪县白桥镇卫生院,510824,未评级未评等
